@RELATION tweets-test
@ATTRIBUTE text string
@ATTRIBUTE retweets numeric
@ATTRIBUTE favorites numeric
@ATTRIBUTE dimension {"Governance", "Products & Services", "Performance", "Workplace", "Citizenship", "Innovation", "Leadership"}
@data
"U-Turn: Weekly Recap: BMW rolls out ambitious plug-in hybrid electric plan ", 0, 0, "Innovation"
"BMW &amp; Art Basel Launch Art Journey Awards for Emerging Artists  | @hypebeast", 0, 0, "Innovation"
"BMW : M3 Coupe 6-Speed 2008 bmw m 3 coupe 6 speed many upgrades tech pkg nav carbon fibe...  ", 0, 0, "Products & Services"
"Aside from a range rover. &amp; a BMW &amp; GTR. I want a low rider.", 0, 0, "Products & Services"
"Find car for yourself  #auto, #bmw, #audi, #mercedes-benz", 1, 0, "Products & Services"
"BMW R 1200 R: lifting totale ", 0, 0, "Products & Services"
"64 BMW X3, X4 and X5 Models Recalled for Seat Belt and Rear View Mirror Issues ", 0, 0, "Products & Services"
"Bmw 3-series 2009 Used. Lorton Va 22079 #Bmw3series ", 0, 0, "Products & Services"
"@GMWWriters you have amazed me with the show I use to get so excited to watch bmw and now I'm just as giddy to watch gmw at 28 yrs old", 0, 0, "Products & Services"
"Win a BMW Baby Racer II M3 Push Along / Ride On Toy Car - A to Z Mummy ", 0, 1, "Products & Services"
"Instant Quote just quoted a 2007 X3 3.0SI for $7,000 to $9,700 - Sell Your Car At 1-800-Car-Cash  #BMW", 0, 0, "Products & Services"
"@ItsMazzYeah fam wanna use my BMW and take a spin round the car park bro?", 0, 0, "Products & Services"
"#Gusheshe 1989 BMW m3 e30 ♥ ", 0, 0, "Products & Services"
"@AmexCanada: my wife threw away my BMW test drive invite :(. Is there any way I can get a unique PIN number for the offer?", 0, 0, "Products & Services"
"BMW X3 2.0D SE 4x4 2005 GREY - LOW MILEAGE, FULL SERVICE HISTORY - Full read by eBay: Price 5203.0 GBP (15 Bids)… ", 0, 0, "Products & Services"
"U-Turn: Weekly Recap: BMW rolls out ambitious plug-in hybrid electric plan ", 0, 0, "Products & Services"
"Bmw 1 back number azimuth upcoming other agog at bmw fans: GjsHyLaqo ", 0, 0, "Products & Services"
"BMW will release a plug-in hybrid of every core model, starting with the 3 Series  via @comunitee #tech #bmw3series", 1, 0, "Products & Services"
"Yea lemme just buy my boyfriend a bmw real quick", 3, 0, "Products & Services"
"Our rental for the weekend. 😏😏😏 this thing drive like a BMW #jeep #wrangler #dynastyvisionaries… ", 0, 0, "Products & Services"
"U-Turn: Weekly Recap: BMW rolls out ambitious plug-in hybrid electric plan ", 0, 0, "Products & Services"
"Missouri teen has legs severed by car and dies in apparent anti-Muslim attack ", 0, 0, "Products & Services"
"BMW 2 Series Active Tourer Expedition to Santa Claus’ Home in Laponia ", 0, 2, "Products & Services"
"I liked a @YouTube video  BMW 5 Series Interior Details", 0, 0, "Products & Services"
"Bmw E30 Convertible M-tech 2 kit 320i 2L M Sport  #BMW #Chrysler #Citroen #CarParts ", 0, 0, "Products & Services"
"I liked a @YouTube video  2014 BMW 535i Start Up, Exhaust and In Depth Reviews", 0, 0, "Products & Services"
"FIRST RIDE REVIEW: 2015 R1200R, the most elemental way to enjoy BMW’s wasserboxer. Read more:  ", 0, 0, "Products & Services"
"BMW S1000R 1  Browse Wallfoy to see more High Definition wallpapers is FREE.", 0, 0, "Products & Services"
"E9x CHEAP E90 2006 BMW 325i 6AT Rare Sport Premium JB Clean Maintained Must Sell ", 0, 0, "Products & Services"
"@3MH_UKTOUR2014 will u include Munich on ur europe tour list?? pleasseee mercedes and BMW is produced here😉there even is a BMW world", 0, 0, "Products & Services"
"2003 BMW 3 Series @ 8,988$ Just arrived. Check it at ", 0, 0, "Products & Services"
"BMW S1000R 4  Browse Wallfoy to see more High Definition wallpapers is FREE.", 0, 0, "Products & Services"
"Us in a black BMW relationship goals!!!!!👌💯🍁😘😘😘  ", 0, 0, "Products & Services"
"BMW S1000R 3  Browse Wallfoy to see more High Definition wallpapers is FREE.", 0, 0, "Products & Services"
"Cousin didn't understand why 20 y.o(me) was excited to see #GMW episode last night told her  to go watch #BMW then she will see why lol", 0, 0, "Products & Services"
"@miggysmalls02 smh i've droven one. I have a bmw and my mom has a mercedes but my dads buying me a toyota this month😋", 0, 0, "Products & Services"
"just watched the Girl Meets World episode with Shawn and screamed. #TooManyFeels #TooPerfect #BMW", 0, 0, "Products & Services"
"@bmw hired the best engineers in the business to create the greatest driver's car ever, but also hired some fucktards to fuck it up #e39 540", 0, 0, "Products & Services"
"#макина 2015 BMW R1200R | FIRST RIDE ", 1, 0, "Products & Services"
"BMWS'sNew M Performance parts for the BMW M3 and M4 models ", 1, 1, "Products & Services"
"@Miss_Taylorrr not at all 😂 Taylor your really hilarious", 0, 1, "Products & Services"
"my dad came home with a BMW M6 convertible on a whim????", 4, 0, "Products & Services"
"@AlexJMiddleton the BMW commercial they keep showing is annoying.", 1, 0, "Products & Services"
"yesterday I seen a bmw i8... it was going to fast for me to he a pic tho 😩", 0, 0, "Products & Services"
"Yes, A BMW 1 Series Can Look Great. If It Had A 2 Series Front Fascia ", 1, 0, "Products & Services"
"BMW &amp; Art Basel Launch Art Journey Awards for Emerging Artists  #hypebeast", 0, 0, "Products & Services"
"BMW 82mm ALPINA Bonnet/Boot Badge Emblem E30 E36 E46 3 5 7 Series M-TEC - UK NEW  via @eBay_UK", 0, 0, "Products & Services"
"@WhiteCollarUSA @bmw A, B, C and all the ones that aren't there! Haha", 0, 0, "Products & Services"
"@FiveOhFour @GeekyBas @CARandDRIVER Does this have anything to do with the BMW m6 getting destroyed?", 0, 0, "Products & Services"
"German grocery shopping innovation.  Not only are they good for precision engineering e.g. BMW, Mercedes, Audi,... ", 1, 0, "Innovation"
"Used 2000 BMW 3Series 323Ci Convertible in Cleveland, OH 44129 for sale at National Car Mart, Inc.... ", 0, 0, "Products & Services"
"New baby😍 #bmw #oneseries #white #red ❤️ ", 0, 0, "Products & Services"
"BMW tries to succeed with London car-share scheme ", 0, 0, "Products & Services"
"BMW's Most Expensive Paint is the $10,300 Individual Pure Metal Silver ", 0, 0, "Products & Services"
"BMW M Front Badge Grill M Tech Sport M3 M5 M6 1 3  5 Series X5 Metal Emblem 3D  via @eBay_UK", 0, 0, "Products & Services"
"Bmw reflection woes, contrariwise: FbwDKadwY ", 0, 0, "Products & Services"
"Time to bathe her!! @hitechwrapsnynj justlivinitt_ #bmw #m5 #f10 arlonautomotive croftgateusa #toxicgreen ", 0, 0, "Products & Services"
"BMW JACK PAD   NO SCRATCH $27.00 via eBay  We love Bonnie...Bonnie McKee that is!!!", 0, 0, "Products & Services"
"Yes, A BMW 1 Series Can Look Great. If It Had A 2 Series Front Fascia ", 1, 0, "Products & Services"
"“@DamnHisBody: Idk why everyone wants a BMWMercedes-Benz &amp; Audi tho” they're the best ...", 1, 0, "Products & Services"
"BMW MATTE BLACK M Front Badge Grill Tech Sport M3 M5 3 5 Series X5 Metal Emblem  via @eBay_UK", 0, 0, "Products & Services"
"@autobahnBMWpart Your Domain Name is Pending Deletion..... ", 0, 0, "Products & Services"
"Contrasting E63 M6 with M6GC/650GC: Hi fellow M6ers,   The new car models that I have been seeing recently o... ", 0, 0, "Products & Services"
"Yes, A BMW 1 Series Can Look Great. If It Had A 2 Series Front Fascia ", 0, 0, "Products & Services"
"Coldplay at BMW Welt ", 0, 0, "Products & Services"
"BMW's Most Expensive Paint is the $10,300 Individual Pure Metal Silver ", 0, 0, "Products & Services"
"BMW Rapp Anniversary Concept. 328, 328 Mille Miglia, 507, 3.0 CSL, Rapp Concept #CarPorn Lover? Visi ", 1, 0, "Products & Services"
"U-Turn: Weekly Recap: BMW rolls out ambitious plug-in hybrid electric plan #CarNews ", 1, 0, "Innovation"
"BMW shows 670-hp plug-in 5 Series GT concept  #bmw #bmw5series #bmw5seriesgt #sustainable #stagroup", 0, 0, "Products & Services"
"Car Tech - 2013 BMW Z4 sDrive35is ", 0, 0, "Products & Services"
"Yes, A BMW 1 Series Can Look Great. If It Had A 2 Series Front Fascia ", 1, 0, "Products & Services"
"BMW &amp; Art Basel Launch Art Journey Awards for Emerging Artists ", 0, 0, "Citizenship"
"BMW Z4 literally flying off road, my 5 years old son at the wheel still figuring out where the brakes are ", 0, 0, "Products & Services"
"A first down would be nice. Maybe two, if we're feeling especially generous. #Mizzou", 0, 0, "Products & Services"
"Yes, A BMW 1 Series Can Look Great. If It Had A 2 Series Front Fascia ", 1, 0, "Products & Services"
"Just honked at this goofy driver whipping a BMW and she was fine 😩", 1, 0, "Products & Services"
"Owning a bmw is an counterfeit concerning easy circumstances, likewise does the stockcar dvd: PtIH", 0, 0, "Products & Services"
"@GSpencer21 Liam's gona have to drive i rekon otherwise it's rip bmw", 0, 0, "Products & Services"
"Kinda want to get a sports car but my dad will never buy me one cause I'll probably wreck it like I did the bmw 😂😭", 0, 0, "Products & Services"
"The BMW Z4 GTE will go to Europe:", 0, 0, "Products & Services"
"Petrol BMW M3 vs diesel Alpina D3 - fast saloon showdown ", 1, 0, "Products & Services"
"Used 2002 BMW 5Series 530i in Bradenton, Florida 34205 for sale at SRQ Motors  Black 2002 BMW 5Series 530i ...", 0, 0, "Products & Services"
"My Baby #BMW #E30 #m40 1991 #B1497KEN #oldcars ", 1, 0, "Products & Services"
"Obama has medical tests after complaining of sore throat ", 0, 0, "Products & Services"
"Yes, A BMW 1 Series Can Look Great. If It Had A 2 Series Front Fascia ", 1, 0, "Products & Services"
"Just found this BMW X3 via @goggs5crombie this has more torque than Willies tractor!!  ", 0, 0, "Products & Services"
"BMW 3'8 CLS RALLYE 03024. GUISVAL 1:60. RETRO. NEW ", 0, 0, "Products & Services"
"too many teenagers with BMW, and benzes. I guess luxury cars are  not for CEOs anymore", 1, 0, "Products & Services"
"Yes, A BMW 1 Series Can Look Great. If It Had A 2 Series Front Fascia ", 1, 0, "Products & Services"
"@mohd96k @GMWWriters hahaha! I know! I have the BMW series on DVD because I love to have BMW marathons some weekends!", 1, 0, "Products & Services"
"BMW &amp; Art Basel Launch Art Journey Awards for Emerging Artists [hypebeast] ", 0, 0, "Innovation"
"Incorrect! My first car was not a BMW. Ha Ha ", 0, 0, "Products & Services"
"Yes, A BMW 1 Series Can Look Great. If It Had A 2 Series Front Fascia ", 1, 0, "Products & Services"
"BMW &amp;amp; Art Basel Launch Art Journey Awards for Emerging Artists... Hot on #theneeds #Men ", 0, 0, "Products & Services"
"@bmw_vini Thanks for following!  Get more clipart at  - 30 Day Free Downloads", 0, 0, "Products & Services"
"#car #technology BMW shows 670-hp plug-in 5 Series GT concept ", 0, 1, "Products & Services"
"400 HP Engine for the BMW M2? We Don't Buy it ", 0, 0, "Products & Services"
"I just won a BMW 125i Coupe in #CSRRacing! Try it for FREE!", 0, 0, "Products & Services"
"Laid up sick so my shotgun #deer season ends early. #nodice #swontario", 0, 0, "Products & Services"
"@BMW_Monica @Bastilleology same 🎉🎉", 0, 0, "Products & Services"
"BMW Set to Acquire About 60000 Microsoft Lumia Windows Phones:   #Android", 1, 0, "Products & Services"
"BMW i8 recalled for fuel tank issues ", 0, 0, "Products & Services"
"Throwing a BMW 5 series around safety track at BMW winter driving school for my series 'Photos With Windows in Them' ", 1, 1, "Products & Services"
"bmw over a Honda anyday!", 0, 0, "Products & Services"
"Like she has hunter boots, drives a bmw, and has her own beach. If that isn't life goals idk what is 😍😍😍😍", 0, 0, "Products & Services"
"Official: BMW shows 670-hp plug-in 5 Series GT concept #CarNews ", 0, 0, "Innovation"
"Every grey BMW I see, I check to see if it's bae or not 😂", 0, 0, "Products & Services"
"That Bmw I Be Drivin Aint Shit By Summer Time Imma Have Summin Foreign", 0, 0, "Performance"
"BMW's new 4-series (coming -2014) - For Car Lovers Only ", 0, 0, "Products & Services"
"Take a Look into BMW’s Underground Lair ", 0, 0, "Products & Services"
"#PetroliciousCo The M1 Is BMW's Solitary Supercar ", 0, 0, "Products & Services"
"2014 BMW X5 -  Review by auto critic Steve Hammes:  via @YouTube", 0, 0, "Products & Services"
"#carhumor: Is it cold outside?  #bmw #convertible #snow #winter", 1, 0, "Products & Services"
"@gumballteam57 see you tomorrow dude.I'll be riding shotgun in @TGE_LDNM BMW M3 LE500 🚙 💨", 1, 0, "Products & Services"
"@OrangeSlushie in the finale clip of BMW I like so much I think he is around 3 maybe..so in real life he may be around 17 but he's playing", 0, 0, "Products & Services"
"Ideal first car! BMW #Illinois #Chicago #ClickNow ! ", 0, 0, "Products & Services"
"#tbt of this lovely BMW that received a paint enhancement last year with alpina wheels! #apgdetailing… ", 0, 0, "Products & Services"
"CIA director defends agency, says there is 'room to improve' ", 0, 0, "Products & Services"
"Curiosity - New BMW i8 advert  #BMWi #EV", 0, 0, "Products & Services"
"Sony Pictures Co-Chair Amy Pascal apologizes for emails about Obama ", 0, 0, "Products & Services"
"@bandit4070 @N2Grand Well built cars, a friend has the BMW 750il. Thirsty barge.", 0, 0, "Products & Services"
"Mercedes, BMW, VW Replace Key Captains With Younger Generation: The German auto industry has shaken up its old... ", 0, 0, "Products & Services"
"The All-New BMW 6-Series 2015 ", 0, 0, "Products & Services"
"Did Elon Musk Use BMW For Publicity? Norwegian &amp; German Newspapers Allege So ", 0, 0, "Products & Services"
"The All-New BMW 6-Series 2015 ", 0, 0, "Products & Services"
"New whip. BMW 540i 6 speed manual. 😍 ", 14, 0, "Products & Services"
"I won the 2nd Star in my BMW 125i Coupe in #CSRRacing #RaceYourFriends. Download FREE! ", 1, 0, "Products & Services"
"New Car in stock - 2010 BMW X5 (title is Salvage) ", 0, 0, "Products & Services"
"BMW Rocket Ship Holiday Commercial ", 0, 0, "Products & Services"
"Here is today's #ChristmasCountdown offer, a fantastic BMW 428i M Sport Coupe with just 4,352 miles on the odometer ", 0, 3, "Products & Services"
"Best of luck to all of my @USSpeedskating teammates competing in Holland this weekend at World Cup 4! #TeamUSA #weareuss #iwill #BMW", 0, 1, "Performance"
"2013 BMW M6 Prior Design PD6XX ", 0, 0, "Products & Services"
" 2015 BMW 228i xDrive in Creve Coeur, MO 63141  #coeur #coupe #creve #xdrive", 0, 0, "Products & Services"
"Rastar RC BMW M3 Range Rover Sports 1:14 Off Road Drive:  via @YouTube", 0, 0, "Products & Services"
"Bmw's bloating plan so india, bmw x1 against breathe squalid into india: ULWlzbo ", 0, 0, "Products & Services"
"dose bmw build a m52 tu b30 ? ", 0, 0, "Products & Services"
"“Performance, practicality and desirability.” @autocar give the range-topping #BMW X3 #xDrive35d M Sport 4/5 stars ", 1, 0, "Products & Services"
"Ward’s 10 Best Engines Includes BMW i3 Motor, Hyundai Fuel Cell ", 0, 0, "Performance"
"If they released that GLE before the X6! Hahaha it would be sooo over for BMW.", 0, 0, "Products & Services"
"Hybrids Vs Electric Cars, 2016 Toyota Mirai Impact, BMW i3 Flexible Mobility ... - Green Car Reports  #toyota", 0, 1, "Products & Services"
"2015 Ward’s 10 Best Engines: BMW has two winners - Ward’s 10 Best Engines of 2015 were announced today and BMW has... ", 0, 0, "Products & Services"
"Kansas State's postseason memories pile up for Coach Bill Snyder ", 0, 0, "Products & Services"
"@GMWWriters @mohd96k @rowbrinawho the girl who tried to break up Cory and Shawn in 04.11 and kidnapped Shawn in 5.15.", 0, 0, "Products & Services"
"Personally not really a fan of the Farkle's mom teasing. Would have preferred to just watch an ep &amp; go OMG random BMW char is Farkle's mom!!", 5, 1, "Products & Services"
"Mercedes, BMW, VW Replace Key Captains With Younger Generation: The German auto industry has shaken up its old... ", 0, 0, "Products & Services"
"ING Adds 51 BMW i3s To Fleet In Amsterdam ", 0, 0, "Products & Services"
"Mercedes, BMW, VW Replace Key Captains With Younger Generation: The German auto industry has shaken up its old... ", 0, 0, "Products & Services"
